dropped_record_id,kept_record_id,match_rule,dropped_title,kept_title
RF4651B9D01DD,RF4651B9D01DD,title_year_match,An assessment of selected methods in environmental pollution control,An assessment of selected methods in environmental pollution control
R85EE23F80FDB,R85EE23F80FDB,doi_match,Equity dimensions in initiatives promoting urban health and wellbeing in east and southern Africa,Equity dimensions in initiatives promoting urban health and wellbeing in east and southern Africa
R735FDB44B47A,R735FDB44B47A,doi_match,"Relative contribution of biomedical, demographic, and socioeconomic factors to COVID-19 vaccine receipt in rural India","Relative contribution of biomedical, demographic, and socioeconomic factors to COVID-19 vaccine receipt in rural India"
R2AED58AD0072,R2AED58AD0072,doi_match,Minimum material requirements for hand hygiene in community settings: a systematic review,Minimum material requirements for hand hygiene in community settings: a systematic review
R62EB9029AA88,R62EB9029AA88,doi_match,"Managing water scarcity via rainwater harvesting system in Kathmandu Valley, Nepal: People?s awareness, implementation challenges and way forward","Managing water scarcity via rainwater harvesting system in Kathmandu Valley, Nepal: People's awareness, implementation challenges and way forward"
RF63C60EFD3CB-1,RF63C60EFD3CB,doi_match,Combined use of wind-driven rain and wind pressure to define water penetration risk into building facades: The Spanish case,Combined use of wind-driven rain and wind pressure to define water penetration risk into building façades: The Spanish case
RCFBB69236086,RCFBB69236086,doi_match,Determinants of Institutional Delivery Among Women of Childbearing Age in Rural Haiti,Determinants of Institutional Delivery Among Women of Childbearing Age in Rural Haiti
R908B7D7F8845,R908B7D7F8845,doi_match,Characterization of a Novel Regulator of Biofilm Formation in the Pathogen Legionella pneumophila,Characterization of a Novel Regulator of Biofilm Formation in the Pathogen Legionella pneumophila
RD8107FC1C106,RD8107FC1C106,doi_match,Epidemiological Characteristics of Intestinal Protozoal Infections and Their Risk Factors in Malaysia: Systematic Review and Meta-Analysis Protocol,Epidemiological Characteristics of Intestinal Protozoal Infections and Their Risk Factors in Malaysia: Systematic Review and Meta-Analysis Protocol
R2F0440080C50-1,R2F0440080C50,doi_match,Update on microbiological quality assurance meat and meat products in Morocco,Update on microbiological quality assurance meat and meat products in Morocco; [Mise au point sur l'assurance de la qualité microbiologique des viandes et des produits à base de viande au Maroc]
R31C57D742BD0,R31C57D742BD0,doi_match,Wastewater treatment technologies and digital integration: A review of pathways toward circularity and sustainability,Wastewater treatment technologies and digital integration: A review of pathways toward circularity and sustainability
R2B555070CE52,R2B555070CE52,doi_match,Political ecologies of infrastructural and intestinal decay,Political ecologies of infrastructural and intestinal decay
RE29615886C96,RE29615886C96,doi_match,A database and model to support proactive management of sediment-related sewer blockages,A database and model to support proactive management of sediment-related sewer blockages
R8F2D796FC122,R8F2D796FC122,doi_match,Runoff and Infiltration responses of revegetated slopes to clipping management on the northern Loess Plateau,Runoff and Infiltration responses of revegetated slopes to clipping management on the northern Loess Plateau
RD1FCE991FEE8,RD1FCE991FEE8,doi_match,Empowerment and environmental vulnerability: a study of Harijan women waste workers in urban Dhaka,Empowerment and environmental vulnerability: a study of Harijan women waste workers in urban Dhaka
RA55B42915F25,RA55B42915F25,doi_match,Modelling environmental impacts of treated municipal wastewater reuse for tree crops irrigation in the Mediterranean coastal region,Modelling environmental impacts of treated municipal wastewater reuse for tree crops irrigation in the Mediterranean coastal region
R90C96B6BDB04,R90C96B6BDB04,doi_match,The importance of community-based informal water supply systems in the developing world and the need for formal sector support,The importance of community-based informal water supply systems in the developing world and the need for formal sector support
R9F1DCD966DA0-1,R9F1DCD966DA0,doi_match,"Coping Strategies, Cultural Practices and Policy Implications on DomesticWater Supply in an Erosion Susceptible Rural Community, Nigeria","Coping Strategies, Cultural Practices and Policy Implications on Domestic Water Supply in an Erosion Susceptible Rural Community, Nigeria"
R08827EC28170,R08827EC28170,doi_match,Extracellular vesicles in intestinal protozoa: hidden mediators of host-parasite communication,Extracellular vesicles in intestinal protozoa: hidden mediators of host-parasite communication
RAD87293EE6B1,RAD87293EE6B1,doi_match,Water management and its judicial contexts in ancient Greece: a review from the earliest times to the Roman period,Water management and its judicial contexts in ancient Greece: A review from the earliest times to the Roman period
RC17C4DE3B7A0,RC17C4DE3B7A0,doi_match,Impact of living and socioeconomic characteristics on cardiovascular risk in ischemic stroke patients,Impact of living and socioeconomic characteristics on cardiovascular risk in ischemic stroke patients
R2EF7D07E611E,R2EF7D07E611E,doi_match,Charge-size synergistic screening of GO/PSBMA nanofiltration membranes: for dye desalination and anti-fouling mechanism studies,Charge-size synergistic screening of GO/PSBMA nanofiltration membranes: for dye desalination and anti-fouling mechanism studies
RB37559A158F6,RB37559A158F6,doi_match,Carboxylated Adsorbent from Confiscated Cigarette Tobacco for Methylene Blue Removal,Carboxylated Adsorbent from Confiscated Cigarette Tobacco for Methylene Blue Removal
R2EF7106F5250,R2EF7106F5250,doi_match,From Brewery Waste to Sustainable Aquafeed: Harnessing Nannochloropsis Microalgae for Fishmeal-Free Gilthead Sea Bream Diets,From Brewery Waste to Sustainable Aquafeed: Harnessing Nannochloropsis Microalgae for Fishmeal-Free Gilthead Sea Bream Diets
R9DE42D42D184-1,R9DE42D42D184,doi_match,PROTEIN-PHOSPHORYLATION MEDIATES EFFECTS OF ISOPROTERENOL ON ADENYLATE-CYCLASE ACTIVITY IN RAT CORTICAL MEMBRANES,Protein phosphorylation mediates effects of isoproterenol on adenylate cyclase activity in rat cortical membranes
R51484052459E,R51484052459E,doi_match,Valorization of hemodialysis wastewater and sludge generated after an advanced oxidation process inside a circular economy for sustainable development,Valorization of hemodialysis wastewater and sludge generated after an advanced oxidation process inside a circular economy for sustainable development
RB69FC6471B5E,RB69FC6471B5E,doi_match,Ensemble LSTM models for short-term early warning of nitrous oxide emissions: A case study of a full-scale wastewater treatment plant in Copenhagen,Ensemble LSTM models for short-term early warning of nitrous oxide emissions: A case study of a full-scale wastewater treatment plant in Copenhagen
R6A1AFB47056B,R6A1AFB47056B,doi_match,A steady-state electrical model of a microbial fuel cell through multiple-cycle polarization curves,A steady-state electrical model of a microbial fuel cell through multiple-cycle polarization curves
RC08B234DEF46,RC08B234DEF46,doi_match,In sewer processes: mathematical model development and sensitivity analysis,In sewer processes: Mathematical model development and sensitivity analysis
RECEDBCB79C12-1,RECEDBCB79C12,doi_match,"Response to Vaccine-Derived Polioviruses Detected through Environmental Surveillance, 2019","Response to Vaccine-Derived Polioviruses Detected through Environmental Surveillance, Guatemala, 2019"
R1C69D0F2EC22,R1C69D0F2EC22,doi_match,Global prevalence of occupational injuries among sanitation workers: a systematic review and meta-analysis,Global prevalence of occupational injuries among sanitation workers: a systematic review and meta-analysis
RDD3426650476,RDD3426650476,doi_match,"Institutional Arrangements and Roles within Water and Wastewater Treatments in the Vhembe District, South Africa","Institutional Arrangements and Roles within Water and Wastewater Treatments in the Vhembe District, South Africa"
REFBD19891002,REFBD19891002,doi_match,Understanding school-related gender-based violence from the perspectives of children with disabilities and community stakeholders in Sierra Leone,Understanding school-related gender-based violence from the perspectives of children with disabilities and community stakeholders in Sierra Leone
R2AB35E044EC6,R2AB35E044EC6,doi_match,An economic evaluation of strategies to ensure safer drinking water in the homes of families with young children in select United States locations,An economic evaluation of strategies to ensure safer drinking water in the homes of families with young children in select United States locations
RC5149979118A,RC5149979118A,doi_match,Simulation and prediction of hydrological processes in Kaidu River Basin based on DHSVM model,Simulation and prediction of hydrological processes in Kaidu River Basin based on DHSVM model
R59C2DA09A8F1,R59C2DA09A8F1,doi_match,"Trend and change-point dynamics of urban water supply in Gondar City, Ethiopia: a sequential mixed-methods analysis","Trend and change-point dynamics of urban water supply in Gondar City, Ethiopia: a sequential mixed-methods analysis"
R8B1F744D7206,R8B1F744D7206,doi_match,Integrated Water Resources Management After 2030: An Agenda for Educators,Integrated Water Resources Management After 2030: An Agenda for Educators
R31439118E91A,R31439118E91A,doi_match,U-cities reshaping our future: reflections on ubiquitous infrastructure as an enabler of smart urban development,U-cities reshaping our future: Reflections on ubiquitous infrastructure as an enabler of smart urban development
R360009ADEECB,R360009ADEECB,doi_match,Nurse-community health mediator pairs: a promising model for promoting the health of populations in remote areas of the French Amazon,Nurse-community health mediator pairs: a promising model for promoting the health of populations in remote areas of the French Amazon
RB0C47E6B6FF8,RB0C47E6B6FF8,doi_match,A review on the latest frontiers in water quality in the era of emerging contaminants: A focus on perfluoroalkyl compounds,A review on the latest frontiers in water quality in the era of emerging contaminants: A focus on perfluoroalkyl compounds
